age,job_level,housing,saving_accounts,checking_account,credit_amount,duration_months,purpose,employment_years,existing_credits,dependents,monthly_income,default
68,2,own,moderate,none,213288.0,48,car,24,2,3,67564.0,0
26,3,own,moderate,rich,155004.0,18,furniture,36,2,2,11395.0,0
49,2,own,none,rich,126332.0,36,education,12,2,0,84846.0,0
28,3,rent,none,none,137406.0,18,repairs,5,2,0,29487.0,1
25,1,rent,none,moderate,189698.0,18,education,29,2,0,50564.0,0
50,1,own,little,little,172107.0,12,furniture,22,4,0,31973.0,0
40,1,own,none,none,77442.0,36,education,35,4,3,43957.0,0
42,2,own,little,rich,127231.0,12,repairs,15,1,1,50891.0,0
25,3,own,little,moderate,242891.0,12,appliances,7,3,2,41799.0,0
62,0,free,moderate,rich,101435.0,60,car,15,4,0,48211.0,0
39,0,rent,moderate,none,73390.0,18,appliances,10,2,0,46981.0,1
21,3,own,moderate,none,67994.0,18,appliances,0,3,1,55139.0,0
57,1,rent,moderate,none,164307.0,60,business,21,2,1,53917.0,1
20,2,rent,none,little,85455.0,18,business,17,2,3,8000.0,1
46,2,rent,little,moderate,122681.0,18,furniture,35,1,2,38985.0,0
58,3,own,little,little,83047.0,36,education,10,3,2,69095.0,0
46,1,own,none,little,199659.0,18,business,19,2,1,60205.0,0
51,1,rent,little,none,108026.0,12,car,9,2,1,24924.0,0
51,2,own,moderate,moderate,232560.0,18,car,9,1,1,38308.0,0
45,3,free,moderate,moderate,227505.0,36,car,36,3,3,40892.0,0
30,2,rent,moderate,moderate,93631.0,6,appliances,21,4,2,40599.0,0
32,1,free,moderate,rich,219697.0,18,business,10,3,1,42096.0,0
40,2,own,little,little,80607.0,18,furniture,34,2,0,35816.0,0
61,3,rent,none,little,115808.0,12,appliances,8,4,2,27568.0,0
43,3,own,little,moderate,61832.0,36,business,14,1,2,83284.0,0
21,3,free,moderate,moderate,140946.0,12,appliances,18,1,0,48281.0,0
43,0,own,little,none,118276.0,24,car,36,2,0,41113.0,1
57,1,own,moderate,none,134392.0,24,education,5,3,2,58533.0,0
26,2,rent,moderate,moderate,43648.0,12,business,35,2,2,16935.0,0
22,3,own,none,none,29923.0,12,car,4,3,1,54844.0,0
49,1,own,rich,little,50032.0,12,furniture,2,1,3,18645.0,0
37,1,free,moderate,rich,133182.0,6,furniture,9,2,3,51522.0,0
67,2,own,none,little,147867.0,24,business,12,2,1,29467.0,0
28,0,rent,moderate,rich,194386.0,36,furniture,3,4,0,57614.0,0
32,1,own,moderate,moderate,77443.0,12,furniture,39,2,0,92834.0,0
49,2,rent,moderate,little,111880.0,24,furniture,32,3,0,47772.0,0
45,2,rent,moderate,little,64821.0,60,car,33,4,0,18102.0,1
39,2,own,none,moderate,224232.0,6,appliances,35,3,1,33286.0,0
58,1,own,little,rich,64498.0,24,furniture,32,4,2,51178.0,0
34,2,own,moderate,little,200209.0,36,education,20,1,1,67826.0,0
43,2,own,rich,moderate,84899.0,6,car,38,3,0,24904.0,0
61,2,own,none,rich,254015.0,36,furniture,4,3,1,78716.0,0
24,2,rent,none,moderate,110169.0,60,appliances,12,2,3,56392.0,1
59,1,own,moderate,rich,108733.0,6,repairs,39,1,3,44806.0,0
43,0,own,moderate,little,62790.0,36,furniture,16,4,0,60548.0,0
42,1,rent,little,moderate,362294.0,18,car,9,4,1,22200.0,1
27,1,own,moderate,none,178883.0,12,furniture,9,1,3,28557.0,1
62,2,own,none,moderate,134212.0,24,furniture,1,2,2,20256.0,1
36,3,own,none,moderate,113975.0,6,education,37,3,0,85344.0,0
28,2,own,none,rich,66407.0,24,furniture,20,3,1,45237.0,0
30,2,rent,little,little,147851.0,6,business,0,2,0,48297.0,0
25,1,rent,none,rich,94843.0,36,business,29,4,3,65385.0,1
57,2,own,none,none,102182.0,24,car,17,2,2,19359.0,1
21,1,own,little,little,168482.0,24,business,34,3,3,30353.0,1
64,1,own,moderate,none,117087.0,12,appliances,38,1,0,51364.0,0
48,0,own,rich,little,99797.0,18,education,21,4,2,75359.0,0
45,2,free,moderate,moderate,233605.0,12,appliances,2,2,1,60970.0,0
28,3,own,none,none,60396.0,36,business,5,3,3,51412.0,1
60,1,own,moderate,none,36573.0,12,education,35,4,2,49648.0,0
18,0,own,rich,none,61231.0,24,appliances,15,2,0,65267.0,0
66,2,rent,rich,none,108145.0,12,education,2,1,1,27637.0,0
64,1,rent,moderate,moderate,149751.0,36,education,35,4,0,50385.0,0
69,3,rent,none,moderate,63167.0,24,furniture,10,1,0,53451.0,0
55,2,rent,moderate,moderate,902099.0,18,appliances,16,3,1,40251.0,1
41,3,own,moderate,moderate,110117.0,36,car,18,4,2,42627.0,0
64,2,own,little,moderate,108128.0,18,furniture,7,1,2,16013.0,0
48,2,own,little,rich,45534.0,36,education,13,2,1,35093.0,0
58,2,rent,rich,moderate,41536.0,36,education,25,1,1,8000.0,0
63,2,rent,none,none,33865.0,24,business,24,3,0,57107.0,0
67,2,own,little,rich,224774.0,48,education,9,2,0,47234.0,0
43,1,rent,little,little,204326.0,36,car,31,1,3,42585.0,1
66,2,rent,little,moderate,98630.0,24,appliances,14,4,1,49657.0,0
67,2,rent,moderate,moderate,47622.0,6,business,3,1,3,50423.0,0
22,3,own,none,moderate,83574.0,24,appliances,27,4,1,38799.0,0
37,2,rent,moderate,none,231622.0,18,car,3,4,3,19885.0,1
69,2,own,moderate,moderate,72948.0,24,education,12,1,0,53965.0,0
58,1,rent,moderate,none,57456.0,24,business,11,3,0,27172.0,0
28,2,free,little,rich,78543.0,24,furniture,14,4,2,51305.0,0
50,2,own,rich,moderate,82808.0,36,appliances,28,3,3,68584.0,0
67,3,rent,moderate,rich,153714.0,36,car,22,4,1,76905.0,0
55,3,rent,moderate,little,26256.0,12,education,12,4,3,51843.0,0
44,0,own,none,little,109272.0,12,education,37,1,0,39431.0,0
51,3,own,rich,little,64985.0,24,education,34,4,2,36472.0,0
32,0,own,rich,moderate,71587.0,18,education,39,2,3,51100.0,0
49,1,free,none,little,155232.0,36,car,11,1,0,10033.0,1
38,2,rent,none,none,45203.0,12,business,29,2,1,30518.0,1
63,1,own,moderate,moderate,109969.0,12,furniture,4,2,2,31281.0,0
22,2,own,little,moderate,131764.0,24,furniture,1,4,0,52391.0,0
23,0,own,moderate,little,139772.0,24,furniture,29,3,1,43998.0,0
55,1,own,rich,little,150862.0,12,furniture,34,1,3,47774.0,0
39,2,own,little,little,139127.0,18,education,9,3,1,42778.0,0
35,2,own,little,moderate,151988.0,6,appliances,8,1,1,41046.0,0
31,3,own,little,moderate,58193.0,6,furniture,16,2,1,50496.0,0
27,2,own,rich,moderate,224001.0,6,furniture,37,4,2,57557.0,0
63,2,rent,moderate,moderate,48497.0,24,furniture,29,4,0,64222.0,0
30,1,free,little,rich,123279.0,48,business,34,4,0,44516.0,0
48,0,rent,little,little,65609.0,12,furniture,6,3,1,63939.0,0
47,1,rent,rich,rich,35218.0,6,furniture,11,4,3,73625.0,0
20,2,own,little,moderate,70118.0,36,education,33,4,3,34049.0,1
47,2,own,little,moderate,91944.0,48,car,2,3,0,59250.0,1
23,2,own,moderate,little,226873.0,12,car,32,3,3,34753.0,0
46,2,rent,moderate,moderate,294138.0,18,car,39,4,1,67108.0,0
25,2,free,little,little,91328.0,12,furniture,12,4,0,48387.0,0
61,0,rent,moderate,none,42898.0,12,car,10,2,0,37928.0,0
62,1,rent,little,moderate,45086.0,24,education,39,4,3,28654.0,1
60,3,rent,rich,none,156862.0,60,car,19,3,0,34693.0,1
61,2,own,little,moderate,150979.0,36,furniture,30,1,2,42199.0,0
50,3,own,little,little,68568.0,60,car,32,4,1,65235.0,0
34,1,own,rich,moderate,48799.0,18,education,33,1,2,39652.0,0
65,3,own,rich,little,179040.0,48,appliances,8,4,0,36889.0,0
28,1,rent,little,none,47250.0,12,education,6,4,3,76941.0,0
30,0,own,little,none,75615.0,12,education,8,2,2,37764.0,0
67,3,own,none,rich,131150.0,36,business,25,4,2,24178.0,1
28,1,own,rich,moderate,29716.0,18,car,1,3,2,20363.0,0
48,2,own,little,moderate,174907.0,18,car,4,4,3,31737.0,1
45,1,own,moderate,none,411749.0,36,car,1,1,3,44948.0,1
61,2,own,little,little,105697.0,18,car,9,4,0,45490.0,0
23,3,own,moderate,rich,96685.0,24,car,30,3,3,33864.0,0
58,1,rent,little,moderate,101376.0,12,education,32,4,2,17181.0,0
33,2,own,little,none,112974.0,36,car,5,1,0,29053.0,1
21,1,rent,little,none,63705.0,18,appliances,13,4,3,21217.0,1
52,2,rent,moderate,none,50282.0,24,appliances,13,2,1,8000.0,1
65,1,rent,moderate,moderate,79868.0,6,repairs,14,4,3,8000.0,1
43,1,rent,moderate,little,108246.0,36,car,32,1,3,50334.0,1
29,1,own,little,moderate,54228.0,24,appliances,30,1,0,39500.0,0
28,1,own,little,rich,44004.0,12,appliances,16,1,0,55581.0,0
54,3,own,rich,rich,75792.0,12,appliances,14,2,0,32931.0,0
42,1,own,little,little,44354.0,12,education,19,4,1,34078.0,1
35,1,free,rich,moderate,147721.0,24,business,20,1,1,29535.0,0
36,2,rent,little,little,12520.0,24,car,28,2,3,28960.0,1
40,1,own,moderate,none,48978.0,12,car,8,2,3,31350.0,0
55,2,own,moderate,little,230526.0,36,car,28,1,0,76160.0,0
35,3,own,none,moderate,86420.0,48,appliances,33,3,0,43008.0,0
43,2,rent,little,little,110234.0,6,car,8,4,1,30732.0,0
23,3,rent,little,moderate,91368.0,18,car,29,1,1,62289.0,0
21,2,rent,moderate,none,67752.0,24,appliances,16,4,0,44539.0,1
61,1,free,none,little,190444.0,24,car,3,2,3,64457.0,1
68,2,own,none,little,70044.0,6,appliances,39,4,1,53953.0,0
46,2,own,moderate,little,60049.0,12,business,31,3,0,47470.0,0
51,2,own,moderate,moderate,146394.0,6,car,31,4,0,50390.0,0
34,3,own,moderate,moderate,30996.0,24,car,6,1,0,51814.0,0
60,2,free,moderate,little,83179.0,24,education,37,1,1,22074.0,0
60,3,own,moderate,moderate,72303.0,12,repairs,31,1,3,47130.0,0
33,2,rent,none,little,82249.0,18,appliances,4,4,1,50061.0,1
19,2,own,rich,none,73642.0,18,furniture,2,1,3,52365.0,0
51,2,own,moderate,none,123630.0,36,furniture,19,4,1,36211.0,1
25,1,own,moderate,none,190959.0,12,furniture,16,4,0,66718.0,0
30,3,own,moderate,none,130041.0,24,business,15,1,0,49067.0,0
59,2,rent,moderate,moderate,80648.0,36,furniture,10,3,2,37563.0,0
25,0,own,moderate,moderate,144186.0,36,car,12,1,0,52262.0,0
47,1,rent,little,rich,154686.0,36,business,17,2,3,63738.0,0
49,2,rent,little,little,122585.0,12,furniture,13,2,0,31906.0,0
53,0,own,moderate,little,185200.0,36,car,33,3,2,29545.0,1
64,0,rent,none,little,24138.0,36,business,11,2,0,59709.0,1
47,2,own,little,moderate,100314.0,36,education,21,3,0,62350.0,0
18,1,rent,moderate,moderate,118742.0,6,furniture,20,4,1,43047.0,0
60,2,rent,little,little,40589.0,6,business,25,2,3,41635.0,0
56,1,free,little,little,112698.0,36,education,38,3,2,61004.0,0
34,1,own,none,rich,170923.0,48,education,1,1,1,30652.0,1
37,2,own,none,little,86308.0,36,appliances,15,2,2,8000.0,1
41,2,own,little,none,146374.0,36,education,33,2,0,47018.0,1
67,1,own,rich,little,182344.0,24,business,10,3,2,47032.0,0
39,1,rent,little,moderate,220903.0,18,education,18,4,1,61785.0,0
46,2,free,none,moderate,198252.0,36,education,29,3,0,59446.0,0
39,0,own,little,little,223992.0,36,car,6,3,1,74966.0,0
61,1,own,little,moderate,73150.0,36,furniture,26,2,3,49792.0,0
26,0,own,moderate,moderate,78114.0,48,business,21,3,3,84809.0,0
54,3,own,none,none,22380.0,18,furniture,16,1,3,66081.0,0
27,2,own,little,rich,52099.0,6,furniture,14,3,2,47002.0,0
53,2,own,rich,little,205062.0,48,business,8,1,3,64241.0,0
54,2,rent,little,little,68671.0,12,car,11,1,2,28937.0,1
45,2,own,none,little,125311.0,36,business,7,3,2,39994.0,1
45,2,own,little,little,114055.0,48,furniture,1,4,1,42301.0,1
59,2,rent,none,moderate,207817.0,18,furniture,15,1,0,41596.0,0
60,0,own,moderate,none,29371.0,36,furniture,2,1,0,60366.0,0
38,2,rent,moderate,moderate,121976.0,18,car,30,1,1,64859.0,0
41,2,rent,none,rich,120791.0,36,furniture,25,4,3,59106.0,0
59,2,rent,none,moderate,59002.0,6,furniture,1,3,1,33728.0,0
57,1,own,moderate,none,175632.0,36,furniture,29,4,1,57233.0,1
19,1,own,little,little,42641.0,36,business,12,3,0,66847.0,0
25,2,rent,moderate,rich,186973.0,24,furniture,36,1,2,58068.0,0
65,2,rent,moderate,none,27081.0,36,business,13,2,1,19609.0,0
44,3,own,moderate,little,57357.0,48,education,0,1,1,27576.0,0
39,1,own,moderate,little,90768.0,36,car,31,3,2,55054.0,0
54,2,own,little,none,112487.0,60,car,5,4,0,65942.0,1
44,2,own,rich,rich,32182.0,18,car,21,1,3,27391.0,0
46,3,own,rich,little,184563.0,24,appliances,10,1,1,44909.0,0
20,2,own,little,moderate,155148.0,12,appliances,22,3,3,45796.0,0
61,2,own,moderate,moderate,309276.0,60,car,13,3,3,26870.0,1
30,2,rent,moderate,moderate,150432.0,6,education,13,2,1,50094.0,0
62,2,own,moderate,moderate,63459.0,18,repairs,19,1,3,52090.0,0
27,3,rent,little,little,51908.0,12,business,6,1,1,48065.0,0
53,0,rent,moderate,moderate,76699.0,18,furniture,18,1,2,62953.0,0
26,0,own,little,rich,365305.0,48,car,25,2,2,44283.0,1
44,3,rent,moderate,none,101576.0,18,car,21,2,2,57740.0,0
51,2,rent,rich,little,104209.0,48,business,5,1,2,52728.0,0
68,2,own,rich,none,225861.0,18,business,12,3,0,56909.0,0
18,2,own,little,little,49084.0,48,education,9,4,2,36585.0,1
49,0,own,moderate,moderate,136404.0,24,car,18,1,1,54661.0,0
42,2,free,none,none,134565.0,18,appliances,30,1,1,65952.0,0
46,2,rent,little,moderate,175328.0,18,appliances,9,1,1,61882.0,0
24,1,own,none,little,164617.0,18,car,36,3,3,67142.0,1
66,1,rent,rich,little,95300.0,12,car,12,2,1,48475.0,0
20,3,own,rich,moderate,43051.0,12,education,16,4,0,73846.0,0
37,0,own,little,rich,70338.0,12,car,4,4,0,39887.0,0
37,3,rent,little,none,163613.0,18,car,20,2,0,40499.0,0
47,1,own,none,rich,300326.0,24,car,38,1,0,76588.0,0
52,2,rent,little,none,47393.0,18,repairs,19,1,0,53410.0,0
52,3,rent,little,rich,45558.0,36,appliances,6,4,0,61439.0,0
66,2,rent,moderate,none,38394.0,60,car,14,4,2,14163.0,1
56,2,own,little,little,62303.0,18,appliances,14,1,0,51566.0,0
44,2,rent,rich,none,174301.0,24,business,22,3,3,50029.0,0
43,1,free,moderate,moderate,217448.0,12,furniture,32,1,0,55439.0,0
31,1,own,none,none,28362.0,18,appliances,1,3,1,55021.0,1
34,3,own,rich,little,47901.0,36,education,31,1,1,38953.0,0
35,2,own,little,rich,42816.0,12,appliances,14,4,3,89111.0,0
62,2,rent,little,rich,58653.0,12,furniture,6,1,0,30867.0,0
69,1,rent,rich,none,86387.0,18,education,8,1,2,40769.0,0
46,0,own,moderate,rich,77773.0,36,car,27,2,2,61911.0,0
37,0,rent,none,moderate,134362.0,24,furniture,21,1,2,26914.0,1
44,2,own,rich,moderate,31070.0,60,education,2,1,2,44152.0,0
35,2,rent,little,moderate,72236.0,48,appliances,1,1,0,59145.0,0
21,2,own,none,little,224098.0,12,education,21,4,3,36835.0,1
18,3,own,little,little,229282.0,6,car,24,1,2,32996.0,0
67,0,own,little,little,268028.0,18,car,24,3,0,53052.0,0
18,1,own,rich,moderate,124985.0,24,appliances,31,3,0,48199.0,0
43,1,rent,none,none,66633.0,24,furniture,6,1,0,34095.0,0
62,2,own,moderate,none,109636.0,12,furniture,30,4,0,47876.0,0
37,0,own,little,little,449833.0,12,appliances,36,3,0,44955.0,1
69,3,own,little,little,71802.0,6,appliances,3,1,1,63044.0,0
40,1,own,little,little,296470.0,48,business,32,1,0,27935.0,1
27,3,rent,little,little,22878.0,48,car,14,3,0,30258.0,0
28,2,rent,little,little,139134.0,12,furniture,8,4,0,40857.0,1
58,3,own,moderate,moderate,145562.0,12,business,5,4,1,40405.0,0
58,2,own,none,moderate,123519.0,6,appliances,30,3,1,62329.0,0
22,3,own,little,moderate,128468.0,48,repairs,33,1,3,47968.0,0
18,0,free,little,moderate,135121.0,60,education,37,4,3,57014.0,1
34,2,free,none,little,138967.0,12,appliances,12,2,0,70996.0,0
39,3,rent,rich,rich,80948.0,18,car,35,1,2,30606.0,0
51,1,free,none,none,83900.0,18,car,31,4,0,71180.0,0
62,0,rent,little,little,43630.0,24,furniture,21,1,3,45610.0,1
58,2,rent,little,little,153199.0,36,repairs,28,2,2,8000.0,1
46,3,own,moderate,little,215640.0,24,car,10,3,2,49344.0,0
21,2,own,moderate,little,281146.0,60,furniture,5,2,3,20174.0,1
22,2,own,moderate,moderate,60316.0,6,appliances,4,1,0,21320.0,0
28,1,own,moderate,little,35086.0,36,furniture,0,3,3,27174.0,1
68,0,rent,little,moderate,123721.0,18,car,38,2,2,43761.0,0
38,3,own,moderate,little,49347.0,18,business,9,4,1,22568.0,1
52,0,own,moderate,rich,139116.0,36,business,9,2,0,67868.0,0
29,2,own,moderate,little,26286.0,48,furniture,23,1,3,65195.0,0
43,3,own,moderate,moderate,189534.0,36,appliances,6,4,3,91870.0,0
68,1,own,moderate,little,108225.0,36,car,21,2,3,43613.0,0
36,2,free,little,little,31170.0,36,appliances,20,1,1,36399.0,1
62,0,rent,little,none,118474.0,18,business,21,3,1,48951.0,0
24,2,rent,moderate,moderate,104504.0,36,furniture,32,2,0,60633.0,0
64,1,own,little,little,135095.0,36,appliances,24,3,0,68327.0,0
24,2,own,moderate,moderate,159725.0,24,car,30,4,0,34158.0,0
43,1,own,none,moderate,23161.0,24,car,15,3,3,63176.0,0
57,2,rent,little,moderate,74405.0,36,appliances,14,1,1,63073.0,0
22,2,own,little,moderate,93581.0,36,car,28,4,0,98306.0,0
38,1,own,none,none,82684.0,18,car,18,2,1,70504.0,0
31,2,rent,little,little,79968.0,36,furniture,16,3,2,78810.0,0
21,1,own,little,moderate,185845.0,36,car,25,4,0,80864.0,1
40,2,own,little,little,34935.0,12,appliances,35,4,1,33161.0,0
59,1,own,rich,rich,82877.0,36,appliances,35,2,0,31322.0,0
37,2,own,little,none,86912.0,12,furniture,34,2,1,63020.0,0
32,1,own,moderate,none,92443.0,6,furniture,39,2,1,38614.0,0
67,2,own,moderate,rich,54919.0,24,education,22,2,3,59143.0,0
69,1,rent,little,none,356842.0,48,car,8,3,2,43752.0,1
62,2,rent,little,moderate,177576.0,6,car,33,4,0,52466.0,0
46,1,own,rich,rich,372101.0,36,car,17,2,1,51059.0,0
25,3,rent,moderate,none,144953.0,24,furniture,15,4,0,58097.0,0
58,3,own,little,little,155962.0,48,education,31,4,1,23788.0,0
65,1,own,little,moderate,98457.0,36,appliances,27,1,2,21941.0,1
36,2,own,moderate,rich,252168.0,48,business,31,1,1,43344.0,1
65,0,rent,none,none,138596.0,36,business,17,2,1,47148.0,1
56,1,own,little,none,88046.0,36,furniture,33,2,0,75207.0,0
63,2,rent,moderate,none,298924.0,12,appliances,28,1,2,52781.0,0
45,2,rent,little,none,45175.0,18,appliances,20,4,1,49390.0,0
63,2,own,little,moderate,63623.0,12,appliances,0,2,0,40503.0,0
44,1,rent,little,little,533050.0,36,car,15,3,1,54377.0,1
21,1,free,rich,little,147624.0,12,education,32,2,0,40874.0,0
32,1,own,moderate,moderate,20335.0,12,education,20,2,2,23708.0,0
52,2,own,none,moderate,181927.0,48,car,34,3,3,64269.0,1
54,2,rent,rich,moderate,53431.0,36,repairs,26,2,2,36089.0,0
18,2,rent,none,moderate,69941.0,48,car,19,4,0,37356.0,1
20,1,own,little,none,456144.0,12,car,30,3,2,19437.0,1
64,1,own,little,moderate,266548.0,18,furniture,15,3,0,51871.0,0
41,1,own,none,none,327377.0,12,furniture,13,1,0,75787.0,0
44,0,own,rich,none,68571.0,6,appliances,31,4,2,14240.0,1
57,1,own,none,moderate,82895.0,12,furniture,31,1,3,16077.0,0
53,3,free,little,moderate,112555.0,18,furniture,1,4,2,52287.0,0
51,3,rent,little,rich,166215.0,6,education,21,2,0,49790.0,0
46,2,own,rich,rich,80403.0,24,car,36,1,3,36477.0,0
41,2,rent,little,little,304682.0,18,business,16,2,0,35048.0,1
41,0,rent,moderate,little,132549.0,6,business,31,2,3,50254.0,1
59,3,own,moderate,little,241484.0,36,furniture,37,1,2,10826.0,0
21,0,own,little,little,61821.0,36,repairs,16,1,2,21508.0,1
20,3,own,little,little,76778.0,36,education,33,2,0,26832.0,0
51,2,rent,little,little,114394.0,24,business,6,2,3,37971.0,0
66,1,own,little,moderate,74947.0,60,appliances,28,4,0,38455.0,1
40,3,free,moderate,none,185097.0,48,business,16,2,3,8000.0,1
69,0,own,little,moderate,187323.0,24,furniture,23,3,0,21595.0,1
40,2,own,little,none,85525.0,18,car,7,2,2,55374.0,1
62,2,own,none,rich,146500.0,6,business,22,2,1,54134.0,0
22,1,own,moderate,rich,336083.0,36,repairs,32,2,0,60568.0,0
48,2,rent,little,moderate,184750.0,24,furniture,28,1,1,54430.0,0
58,2,free,rich,little,145976.0,48,furniture,18,1,2,43108.0,0
23,2,own,none,none,214741.0,24,education,4,3,1,27476.0,1
54,0,free,little,none,270626.0,60,business,36,2,3,27244.0,1
27,3,rent,moderate,moderate,245425.0,48,car,22,4,1,29723.0,1
57,1,own,moderate,little,94543.0,60,appliances,25,4,0,59815.0,0
24,1,rent,little,rich,169629.0,18,appliances,23,2,1,54513.0,0
56,1,own,rich,little,82550.0,12,education,20,2,3,27613.0,0
55,0,own,none,little,95543.0,36,car,32,2,2,51814.0,0
38,1,own,none,none,131603.0,36,business,25,2,3,56295.0,1
37,3,rent,little,moderate,41396.0,12,car,9,2,0,54222.0,0
20,1,own,little,moderate,123153.0,36,education,28,1,3,61106.0,0
68,1,rent,none,none,65195.0,24,car,34,3,1,45901.0,1
39,1,rent,moderate,moderate,48452.0,12,education,27,1,1,40254.0,0
64,2,own,little,moderate,159046.0,24,furniture,11,4,3,46324.0,0
21,3,own,rich,little,84417.0,48,appliances,6,1,1,63274.0,0
45,1,own,little,little,112645.0,24,business,15,1,1,58657.0,0
29,0,own,little,rich,85663.0,36,repairs,19,3,0,46701.0,0
55,1,own,none,moderate,68187.0,6,car,28,4,0,65662.0,0
68,0,own,little,little,105931.0,36,car,34,4,0,78430.0,0
53,1,own,little,little,43593.0,48,furniture,27,2,2,91065.0,0
64,2,own,little,moderate,93177.0,24,car,6,3,2,90812.0,0
58,1,own,moderate,moderate,323981.0,18,car,21,1,0,102873.0,0
22,2,own,little,moderate,48065.0,24,education,13,1,3,69284.0,0
30,1,rent,moderate,moderate,232279.0,48,education,35,1,3,8000.0,1
40,3,free,moderate,little,345269.0,12,car,9,4,3,48819.0,0
67,3,own,none,moderate,61617.0,18,furniture,1,4,0,18579.0,0
47,2,own,little,none,120158.0,12,education,21,1,2,75174.0,0
54,1,own,none,little,45259.0,24,car,15,4,1,39369.0,0
42,1,own,little,moderate,41373.0,24,appliances,34,2,3,53049.0,0
65,2,own,moderate,moderate,109131.0,48,car,39,1,0,42374.0,0
44,2,rent,moderate,rich,126185.0,18,car,10,1,0,77372.0,0
68,2,free,little,little,70252.0,24,car,32,2,1,23664.0,0
31,3,own,rich,none,50081.0,48,car,33,4,2,57724.0,0
65,3,rent,little,moderate,61676.0,18,appliances,32,1,2,26229.0,0
64,1,own,little,none,168494.0,36,car,18,2,0,8000.0,1
53,2,own,little,little,169186.0,36,business,19,3,1,48376.0,1
56,0,own,moderate,rich,145147.0,18,furniture,9,2,2,22962.0,0
33,1,own,little,rich,78326.0,12,education,18,1,1,18089.0,0
39,2,own,little,moderate,51775.0,24,appliances,11,2,1,16742.0,0
38,1,own,little,moderate,217001.0,18,appliances,9,4,0,37996.0,0
38,3,own,moderate,moderate,264263.0,12,car,6,1,1,61797.0,0
25,1,own,moderate,little,72046.0,60,appliances,39,1,1,18695.0,1
66,2,rent,little,rich,89739.0,24,furniture,10,4,1,64465.0,0
33,2,free,little,little,40936.0,48,furniture,15,4,3,35315.0,1
48,2,own,moderate,little,135994.0,12,business,32,4,1,25842.0,0
